,Unnamed: 0,id_left,brand_left,title_left,description_left,price_left,priceCurrency_left,specTableContent_left,cluster_id_left,id_right,brand_right,title_right,description_right,price_right,priceCurrency_right,specTableContent_right,cluster_id_right,pair_id,label,is_hard_negative,roberta-base_logits,roberta-base_prediction,rsupcon-base_logits,rsupcon-base_prediction,chatbot_response,chatbot_response_raw,chatbot_question
84,3621,52378852,Jabra,Jabra BIZ2300 2399-829-109 DUO USB Headset,"Jabra BIZ2300 2399-829-109 DUO USB Headset:Corded stereo headset that provides connectivity to all leading UC applications and softphonesAir shock microphone360 swiveling boom armHigh-definition sound with HD Voice and get crystal clear, intelligible communicationKevlar® reinforced cordBIZ2300 offers a Noise Canceling MicrophonePeakStop technology immediately removes potentially harmful loud soundsClear sound is essential for a good conversation not to mention call efficiency and accuracyBIZ2300 includes control unit call-managementJabra Software Applications, customize and control your audio device settings with Jabra’s software applicationsBIZ2300 DatasheetBIZ2300 Quick Start Guide",160.0,USD,,666306,77590975,,Jabra Biz 2300 USB UC Duo Binaural Headset2399-823-109,"****CONTACT US FOR SPECIAL PRICING 0FFERS****Provide your contact center agents with a lightweight, durable headset that delivers HD voice/wideband speaker performance and noise cancellation with the BIZ 2300 Microsoft Lync Duo Headset from Jabra. Worn over one's head, this headset is Microsoft Lync compatible and features dual stereo speakers. Additionally, the HD voice/wideband frequency response helps enable realistic reproduction of human voices on optimized digital telephony lines. The Jabra 2300 also features a noise-canceling microphone with standard vocal sensitivity, a built-in control unit, a swiveling, flexible boom arm for adjusting the position of the microphone, and foam earpiece cushions.Connect via",109.98,USD,,1086172,52378852#77590975,0,True,"[-0.3876793981, 0.2737585902]",1,[0.0],0,Yes.,"{
  ""choices"": [
    {
      ""finish_reason"": ""length"",
      ""index"": 0,
      ""message"": {
        ""content"": ""Yes."",
        ""role"": ""assistant""
      }
    }
  ],
  ""created"": 1682336663,
  ""id"": ""chatcmpl-78ouFd8EMtCL995vZby1YTWAQoRp6"",
  ""model"": ""gpt-3.5-turbo-0301"",
  ""object"": ""chat.completion"",
  ""usage"": {
    ""completion_tokens"": 2,
    ""prompt_tokens"": 103,
    ""total_tokens"": 105
  }
}","[{'role': 'system', 'content': 'You are a helpful assistant that tries to tell if two products are the same. Two products are only the same if all attributes match! Only answer yes or no. 0 means no, 1 means yes.'}, {'role': 'user', 'content': 'product 1: Jabra BIZ2300 2399-829-109 DUO USB Headset, product 2: Jabra Biz 2300 USB UC Duo Binaural Headset2399-823-109'}]"
85,2030,76749302,Tissot,Tissot Mens T-Sport Seastar Black Watch T120.407.17.041.00,SEASTAR SS BLK RUB SW BLU,595.00,GBP,,973707,84831884,Tissot,Tissot T-Sport T1204071104101 Seastar watch,Swiss made automatic diving watch,794.40,GBP,,3457955,76749302#84831884,0,True,"[-3.1363966465, 3.236770153]",1,[0.0],0,No.,"{
  ""choices"": [
    {
      ""finish_reason"": ""length"",
      ""index"": 0,
      ""message"": {
        ""content"": ""No."",
        ""role"": ""assistant""
      }
    }
  ],
  ""created"": 1682336690,
  ""id"": ""chatcmpl-78ougyWoknK2XOJe9FiGjIYKmaEu7"",
  ""model"": ""gpt-3.5-turbo-0301"",
  ""object"": ""chat.completion"",
  ""usage"": {
    ""completion_tokens"": 2,
    ""prompt_tokens"": 103,
    ""total_tokens"": 105
  }
}","[{'role': 'system', 'content': 'You are a helpful assistant that tries to tell if two products are the same. Two products are only the same if all attributes match! Only answer yes or no. 0 means no, 1 means yes.'}, {'role': 'user', 'content': 'product 1: Tissot Mens T-Sport Seastar Black Watch T120.407.17.041.00, product 2: Tissot T-Sport T1204071104101 Seastar watch'}]"
86,1054,21690819,Epson,B300 B500DN PRO4900 MAINTENANCE KIT,,20.62,GBP,,484404,21922988,Epson,Epson mainterance unit C13T619000 (T6190),maintenance tank,111.11,PLN,,484404,21690819#21922988,1,False,"[3.5751869678, -4.0400309563]",0,[1.0],1,No.,"{
  ""choices"": [
    {
      ""finish_reason"": ""length"",
      ""index"": 0,
      ""message"": {
        ""content"": ""No."",
        ""role"": ""assistant""
      }
    }
  ],
  ""created"": 1682336691,
  ""id"": ""chatcmpl-78ouh1PjsBf91pJ15j3Na24qw3nN6"",
  ""model"": ""gpt-3.5-turbo-0301"",
  ""object"": ""chat.completion"",
  ""usage"": {
    ""completion_tokens"": 2,
    ""prompt_tokens"": 95,
    ""total_tokens"": 97
  }
}","[{'role': 'system', 'content': 'You are a helpful assistant that tries to tell if two products are the same. Two products are only the same if all attributes match! Only answer yes or no. 0 means no, 1 means yes.'}, {'role': 'user', 'content': 'product 1: B300 B500DN PRO4900 MAINTENANCE KIT, product 2: Epson mainterance unit C13T619000 (T6190)'}]"
87,3834,10519224,,Jabra Evolve 80 Duo MS USB Headset,Jabra Evolve 80 Duo MS USB Headset,227.17,GBP,,192208,59147821,,"Jabra EVOLVE 80 Headset - Skype for Business - Stereo - USB, Mini-phone - Wired - Over-the-head - Binaural - Circumaural - Noise Cancelling Microphone - SFB 7899-823-109","Jabra EVOLVE 80 Headset - Skype for Business - Stereo - USB, Mini-phone - Wired - Over-the-head - Binaural - Circumaural - Noise Cancelling Microphone - SFB 7899-823-109",4.4735E2,NZD,,192208,10519224#59147821,1,False,"[3.547924757, -4.0019745827]",0,[1.0],1,Yes (,"{
  ""choices"": [
    {
      ""finish_reason"": ""length"",
      ""index"": 0,
      ""message"": {
        ""content"": ""Yes ("",
        ""role"": ""assistant""
      }
    }
  ],
  ""created"": 1682336691,
  ""id"": ""chatcmpl-78ouhtjkUE88mtupNIy0p8BOO8fjV"",
  ""model"": ""gpt-3.5-turbo-0301"",
  ""object"": ""chat.completion"",
  ""usage"": {
    ""completion_tokens"": 2,
    ""prompt_tokens"": 126,
    ""total_tokens"": 128
  }
}","[{'role': 'system', 'content': 'You are a helpful assistant that tries to tell if two products are the same. Two products are only the same if all attributes match! Only answer yes or no. 0 means no, 1 means yes.'}, {'role': 'user', 'content': 'product 1: Jabra Evolve 80 Duo MS USB Headset, product 2: Jabra EVOLVE 80 Headset - Skype for Business - Stereo - USB, Mini-phone - Wired - Over-the-head - Binaural - Circumaural - Noise Cancelling Microphone - SFB 7899-823-109'}]"
88,1475,86558249,,Apple AirPods with Charging Case - (Brand New),"Version: 2nd Generation (2019 release) with charging case.Colour: WhiteIncludes 2 Apple Airpods, charging case and USB cable.Condition: Brand new and sealed in Apple retail packaging.Features:Quick access to Siri by saying “Hey Siri” or setting up double-tapDesigned by AppleDouble-tap to play or skip forwardCharges quickly in the caseSeamless switching between devicesAll electronics at Major Mobile UK are backed with a 2 year warranty!Our phones and accessories are brand new in original retail packaging with all original accessories included.We are currently offering FREE UK delivery on all orders!This takes 3-5 days. Need it quicker? At checkout you will have the option to",129.00,GBP,,767259,49097388,,Apple In-Ear Wireless Airpods with Charging Case - White-MV7N2ZM/A,"Top features:- Completely wireless headphones sense when they're inside your ears- Tap either AirPod to activate Siri for hands-free control- Five hours listening on a single charge, or 24 hours via the charging case- Seamlessly switch listening between Apple devicesWireless headphonesThe AppleAirPods Wireless Bluetooth Headphonesprovide the same great audio performance of Apple EarPods without any wires to tangle you up.Apple AirPods sense when they are inside your ears, and pause audio when they're not so you don't have to worry about missing out on any of your favourite music when you take them out.Tap to activate SiriAirPodsare not just wireless,",1.79E2,EUR,,767259,86558249#49097388,1,False,"[3.320463419, -3.7387580872]",0,[1.0],1,No.,"{
  ""choices"": [
    {
      ""finish_reason"": ""length"",
      ""index"": 0,
      ""message"": {
        ""content"": ""No."",
        ""role"": ""assistant""
      }
    }
  ],
  ""created"": 1682336692,
  ""id"": ""chatcmpl-78ouiSEutwxizOGcUJF0hDRMLzrPR"",
  ""model"": ""gpt-3.5-turbo-0301"",
  ""object"": ""chat.completion"",
  ""usage"": {
    ""completion_tokens"": 2,
    ""prompt_tokens"": 97,
    ""total_tokens"": 99
  }
}","[{'role': 'system', 'content': 'You are a helpful assistant that tries to tell if two products are the same. Two products are only the same if all attributes match! Only answer yes or no. 0 means no, 1 means yes.'}, {'role': 'user', 'content': 'product 1: Apple AirPods with Charging Case - (Brand New), product 2: Apple In-Ear Wireless Airpods with Charging Case - White-MV7N2ZM/A'}]"
89,1519,1928711,Crucial,Memoire DDR3 Crucial DDR3 8 Go 1600 MHz ECC CL11,Memoire DDR3 Crucial DDR3 8 Go 1600 MHz ECC CL11,108.50,EUR,,1026272,60546106,https://www.leadersystems.com.au/Images/MECS3-1X8G1600E.jpg,Crucial 8GB (1x8GB) DDR3L UDIMM 1600MHz ECC Unbuffered Dual Ranked Single Stick Server Desktop PC Memory RAM,Crucial 8GB (1x8GB) DDR3L UDIMM 1600MHz ECC Unbuffered Dual Ranked Single Stick Server Desktop PC...,201.0,AUD,,1026272,1928711#60546106,1,False,"[3.6407861710000002, -4.121723175]",0,[1.0],1,No.,"{
  ""choices"": [
    {
      ""finish_reason"": ""length"",
      ""index"": 0,
      ""message"": {
        ""content"": ""No."",
        ""role"": ""assistant""
      }
    }
  ],
  ""created"": 1682336693,
  ""id"": ""chatcmpl-78oujGAI2Dm8Jjal2cwgCjzDVqFRB"",
  ""model"": ""gpt-3.5-turbo-0301"",
  ""object"": ""chat.completion"",
  ""usage"": {
    ""completion_tokens"": 2,
    ""prompt_tokens"": 117,
    ""total_tokens"": 119
  }
}","[{'role': 'system', 'content': 'You are a helpful assistant that tries to tell if two products are the same. Two products are only the same if all attributes match! Only answer yes or no. 0 means no, 1 means yes.'}, {'role': 'user', 'content': 'product 1: Memoire DDR3 Crucial DDR3 8 Go 1600 MHz ECC CL11, product 2: Crucial 8GB (1x8GB) DDR3L UDIMM 1600MHz ECC Unbuffered Dual Ranked Single Stick Server Desktop PC Memory RAM'}]"
90,4073,12470959,Omega,Seamaster Planet Ocean 600 M Omega Co-Axial Chronograph 232.30.46.51.01.002,"It was with OMEGA’s maritime legacy in mind that the brand launched its Planet Ocean line in 2005. The stylish OMEGA Seamaster Planet Ocean 600M pays homage to OMEGA’s dive watch heritage.This model, with its scratch-resistant sapphire crystal, features a black dial with a small seconds dial, a date window and a central chronograph hand. Sixty-minute and 12-hour counters are found on the same dial at the 3 o’clock position, allowing for intuitive reading of the elapsed time. The orange unidirectional rotating divers’ bezel is mounted on a 45.5 mm stainless steel case on a stainless steel bracelet.The OMEGA Seamaster","8,000.00",USD,,5409130,32150368,Omega,Seamaster Planet Ocean 45mm in Steel,Seamaster Planet Ocean 45mm in Steel Steel on Bracelet with Black Dial,5700,USD,,5409130,12470959#32150368,1,False,"[3.7729282379, -4.241549015]",0,[1.0],1,"No,","{
  ""choices"": [
    {
      ""finish_reason"": ""length"",
      ""index"": 0,
      ""message"": {
        ""content"": ""No,"",
        ""role"": ""assistant""
      }
    }
  ],
  ""created"": 1682336693,
  ""id"": ""chatcmpl-78oujQtTh1g2JxLnVceLLBlakxf44"",
  ""model"": ""gpt-3.5-turbo-0301"",
  ""object"": ""chat.completion"",
  ""usage"": {
    ""completion_tokens"": 2,
    ""prompt_tokens"": 100,
    ""total_tokens"": 102
  }
}","[{'role': 'system', 'content': 'You are a helpful assistant that tries to tell if two products are the same. Two products are only the same if all attributes match! Only answer yes or no. 0 means no, 1 means yes.'}, {'role': 'user', 'content': 'product 1: Seamaster Planet Ocean 600 M Omega Co-Axial Chronograph 232.30.46.51.01.002, product 2: Seamaster Planet Ocean 45mm in Steel'}]"
91,2377,48014318,,"APC Smart-UPS 1000VA/700W line interactive LCD RM 2U 230V with SmartConnect, 3 years warranty for UPS, only 2 years warranty for","UPS APC Smart-UPS SMT line-interactive / sinusoidala 1000VA / 700W 4conectori C13 rackabil 2U, baterie APCRBC132, optional extindere garantie cu 1/3 ani (WBEXTWAR1YR-SP-03/WBEXTWAR3YR-SP-03)",3500.4802,RON,,91557,90174187,,APC Smart-UPS SRT 10000VA 230V,"High density, double-conversion on-line power protection with scalable runtime",10630.6,AUD,,1284659,48014318#90174187,0,True,"[-2.4279716015, 2.4746713638]",1,[0.0],0,No.,"{
  ""choices"": [
    {
      ""finish_reason"": ""length"",
      ""index"": 0,
      ""message"": {
        ""content"": ""No."",
        ""role"": ""assistant""
      }
    }
  ],
  ""created"": 1682336694,
  ""id"": ""chatcmpl-78oukPPwS54HUrwgeyn9pKCn30Eyr"",
  ""model"": ""gpt-3.5-turbo-0301"",
  ""object"": ""chat.completion"",
  ""usage"": {
    ""completion_tokens"": 2,
    ""prompt_tokens"": 116,
    ""total_tokens"": 118
  }
}","[{'role': 'system', 'content': 'You are a helpful assistant that tries to tell if two products are the same. Two products are only the same if all attributes match! Only answer yes or no. 0 means no, 1 means yes.'}, {'role': 'user', 'content': 'product 1: APC Smart-UPS 1000VA/700W line interactive LCD RM 2U 230V with SmartConnect, 3 years warranty for UPS, only 2 years warranty for, product 2: APC Smart-UPS SRT 10000VA 230V'}]"
92,1243,46639696,,Brother HL-L8360CDW (A4) Wireless Colour Laser Printer,"Increase productivity levelsProductivity is increased significantly thanks to the fast print speeds of up to 31ppm in colour and mono.Maximise your efficiency with built-in wireless IEEE 802.11b/g/n and ethernet 10Base-T/100Base-TX/1000Base-T.Easily print from your mobile device, using Brother’s iPrint&Scan, Brother print service plugin for Android, Google Cloud Print 2.0, Mopria and AirPrint.Outstanding paper handling options with a standard paper capacity of 300 sheets expandable to 2,380.Meeting security challengesModern businesses demand the highest levels of security. With Secure Function Lock 3.0, Active Directory Authentication, Internet Protocol Security (IPsec), 802.1x and Secure Print, you can be confident that your documents are safe and",3.8129E2,GBP,,323596,24056155,,Brother Business Laser Printer Wireless Networking and Duplex Printer,"● Fast, high-quality printing.● USB 2.0 and Parallel interfaces.● Comprehensive application compatibility.● Flexible paper handlingFlexible paper handling.● Flexible paper handling.● Cost efficient output.● Automatic two-sided printing.● Outstanding customer support.",56700.00,NPR,,4560116,46639696#24056155,0,True,"[-2.9072926044000003, 3.0122413635]",1,[0.0],0,No.,"{
  ""choices"": [
    {
      ""finish_reason"": ""length"",
      ""index"": 0,
      ""message"": {
        ""content"": ""No."",
        ""role"": ""assistant""
      }
    }
  ],
  ""created"": 1682336694,
  ""id"": ""chatcmpl-78oukGM83kl9Ltzs2Qbf7vDpvVLm0"",
  ""model"": ""gpt-3.5-turbo-0301"",
  ""object"": ""chat.completion"",
  ""usage"": {
    ""completion_tokens"": 2,
    ""prompt_tokens"": 90,
    ""total_tokens"": 92
  }
}","[{'role': 'system', 'content': 'You are a helpful assistant that tries to tell if two products are the same. Two products are only the same if all attributes match! Only answer yes or no. 0 means no, 1 means yes.'}, {'role': 'user', 'content': 'product 1: Brother HL-L8360CDW (A4) Wireless Colour Laser Printer, product 2: Brother Business Laser Printer Wireless Networking and Duplex Printer'}]"
93,2239,20278553,Kingston,Thẻ Nhớ Kingston Canvas Select 128GB microSHDC UHS-I Class 10 + SD Adapter (SDCS/128GB),Kingston,0,VND,,854253,11223612,,MEM MICRO SDXC 128GB KINGSTON CANVAS SELECT+ADAPT,MEM MICRO SDXC 128GB KINGSTON CANVAS SELECT+ADAPT CL10 / R: 100MB/sW:85MB/s SDCS2/128GB,15.37,EUR,,27477,20278553#11223612,0,True,"[-4.3793911934, 4.6650676727]",1,[0.0],0,"Yes,","{
  ""choices"": [
    {
      ""finish_reason"": ""length"",
      ""index"": 0,
      ""message"": {
        ""content"": ""Yes,"",
        ""role"": ""assistant""
      }
    }
  ],
  ""created"": 1682336695,
  ""id"": ""chatcmpl-78oulJrIchZSr0dlMJfBviJy26MW6"",
  ""model"": ""gpt-3.5-turbo-0301"",
  ""object"": ""chat.completion"",
  ""usage"": {
    ""completion_tokens"": 2,
    ""prompt_tokens"": 110,
    ""total_tokens"": 112
  }
}","[{'role': 'system', 'content': 'You are a helpful assistant that tries to tell if two products are the same. Two products are only the same if all attributes match! Only answer yes or no. 0 means no, 1 means yes.'}, {'role': 'user', 'content': 'product 1: Thẻ Nhớ Kingston Canvas Select 128GB microSHDC UHS-I Class 10 + SD Adapter (SDCS/128GB), product 2: MEM MICRO SDXC 128GB KINGSTON CANVAS SELECT+ADAPT'}]"
94,3392,51060838,,Monochrome Ribbon Zebra ZXP Series 1 Load-N-Go - K - 1000 prints,Monochrome Ribbon Black monochrome ribbon Cleaning roller included 1000 prints per roll Zebra Monochrome Ribbon is for use with ZXP Series 1 card printers,0.00,USD,,1542544,21556335,,Zebra 800033-801 Black Monochrome Ribbon for ZXP Series 3 Printers - 1000 Prints,"Zebra K Black Monochrome Ribbon ZXP Series 3 - 1000 prints/rollThe Zebra 800033-801 Black Resin Ribbon is a Monochrome (single-color) ribbon. Monochrome ribbons are used primarily for line art, text and barcodes.Zebra ribbons are printer specific. To maximize card quality and your Zebra printer's life expectancy and durability, use only genuine Zebra ribbons.Additional InformationPanels: Black Resin MonochromePrints: 1000For single sided card printingSupported Printer: Zebra ZXP Series 3",18.13,USD,,163499,51060838#21556335,0,True,"[-4.1408891678, 4.4325938225]",1,[0.0],0,No.,"{
  ""choices"": [
    {
      ""finish_reason"": ""length"",
      ""index"": 0,
      ""message"": {
        ""content"": ""No."",
        ""role"": ""assistant""
      }
    }
  ],
  ""created"": 1682336702,
  ""id"": ""chatcmpl-78ouskfMPGf0x0Ncjb225Wqiy3RfE"",
  ""model"": ""gpt-3.5-turbo-0301"",
  ""object"": ""chat.completion"",
  ""usage"": {
    ""completion_tokens"": 2,
    ""prompt_tokens"": 110,
    ""total_tokens"": 112
  }
}","[{'role': 'system', 'content': 'You are a helpful assistant that tries to tell if two products are the same. Two products are only the same if all attributes match! Only answer yes or no. 0 means no, 1 means yes.'}, {'role': 'user', 'content': 'product 1: Monochrome Ribbon Zebra ZXP Series 1 Load-N-Go - K - 1000 prints, product 2: Zebra 800033-801 Black Monochrome Ribbon for ZXP Series 3 Printers - 1000 Prints'}]"
95,2820,31581824,SHIMANO,SPD-SL SH 11 - tacchette,The Shimano SM-SH11 cleats serve as a connection between shoe and pedal. Shimano pedals and cleats are designed for use in combination with each other and are perfectly adapted to ensure a safe and efficient power transfer.· For Shimano SPD-SL pedals and compatible road shoes· With ± 3° angular float· Centre pivot floating· 1 pair incl. screws and spacersHerstellernr.: Y-42U98010,15.33,EUR,,532781,75286119,Shimano,"Shimano BICYCLE CHAIN,CN-HG901-11,QL 11-SPD(RD/MTB/E-BIKE)QUICK-LNK",,65.99,CAD,,1037461,31581824#75286119,0,True,"[-4.3649616241, 4.6570587158]",1,[0.0],0,No.,"{
  ""choices"": [
    {
      ""finish_reason"": ""length"",
      ""index"": 0,
      ""message"": {
        ""content"": ""No."",
        ""role"": ""assistant""
      }
    }
  ],
  ""created"": 1682336702,
  ""id"": ""chatcmpl-78ousLZNqAXL9fZM8qhBe8eJlZtK7"",
  ""model"": ""gpt-3.5-turbo-0301"",
  ""object"": ""chat.completion"",
  ""usage"": {
    ""completion_tokens"": 2,
    ""prompt_tokens"": 109,
    ""total_tokens"": 111
  }
}","[{'role': 'system', 'content': 'You are a helpful assistant that tries to tell if two products are the same. Two products are only the same if all attributes match! Only answer yes or no. 0 means no, 1 means yes.'}, {'role': 'user', 'content': 'product 1: SPD-SL SH 11 - tacchette, product 2: Shimano BICYCLE CHAIN,CN-HG901-11,QL 11-SPD(RD/MTB/E-BIKE)QUICK-LNK'}]"
96,4223,6002122,,LOGITECH - STEREO HEADSET H151 ANALOG - EMEAIN ACCS,LOGITECH STEREO HEADSET H151 ANALOG - EMEAIN ACCS (981-000589) - TYPE: Wired Headset,,,,122031,31273059,Logitech,Logitech Logitech Stereo Headset H151 3.5mm Aux TRRS,,19.95,USD,,24792,6002122#31273059,0,True,"[-4.3757534027, 4.6587324142]",1,[0.0],0,1 (,"{
  ""choices"": [
    {
      ""finish_reason"": ""length"",
      ""index"": 0,
      ""message"": {
        ""content"": ""1 ("",
        ""role"": ""assistant""
      }
    }
  ],
  ""created"": 1682336703,
  ""id"": ""chatcmpl-78outjD84YE3T64TlFa25Smrukg9t"",
  ""model"": ""gpt-3.5-turbo-0301"",
  ""object"": ""chat.completion"",
  ""usage"": {
    ""completion_tokens"": 2,
    ""prompt_tokens"": 101,
    ""total_tokens"": 103
  }
}","[{'role': 'system', 'content': 'You are a helpful assistant that tries to tell if two products are the same. Two products are only the same if all attributes match! Only answer yes or no. 0 means no, 1 means yes.'}, {'role': 'user', 'content': 'product 1: LOGITECH - STEREO HEADSET H151 ANALOG - EMEAIN ACCS, product 2: Logitech Logitech Stereo Headset H151 3.5mm Aux TRRS'}]"
97,2073,393407,Audemars Piguet,Audemars Piguet Royal Oak Chronograph,Audemars Piguet Royal Oak,36560,USD,,607611,98604797,Audemars Piguet,Audemars Piguet Royal Oak Chronograph Watch - 26331ST.OO.1220ST.02,"41mm stainless steel case, 11mm thick, screw-locked crown, glareproofed sapphire crystal, black dial with \""Grande Tapisserie\"" pattern, silver-toned counters, white gold applied hour-markers and Royal Oak hands with luminescent coating, Calibre 2385 self-winding movement with chronograph, hours, minutes, small seconds, date, approximately 40 hours of power reserve, stainless steel bracelet, AP folding buckle. Water resistant to 50 meters.",32395.00,USD,,31594,393407#98604797,0,True,"[-4.1834125519, 4.471534729]",1,[0.0],0,1 (,"{
  ""choices"": [
    {
      ""finish_reason"": ""length"",
      ""index"": 0,
      ""message"": {
        ""content"": ""1 ("",
        ""role"": ""assistant""
      }
    }
  ],
  ""created"": 1682336703,
  ""id"": ""chatcmpl-78outNhQ6oJponSgrGkxo1o6J4pTX"",
  ""model"": ""gpt-3.5-turbo-0301"",
  ""object"": ""chat.completion"",
  ""usage"": {
    ""completion_tokens"": 2,
    ""prompt_tokens"": 97,
    ""total_tokens"": 99
  }
}","[{'role': 'system', 'content': 'You are a helpful assistant that tries to tell if two products are the same. Two products are only the same if all attributes match! Only answer yes or no. 0 means no, 1 means yes.'}, {'role': 'user', 'content': 'product 1: Audemars Piguet Royal Oak Chronograph, product 2: Audemars Piguet Royal Oak Chronograph Watch - 26331ST.OO.1220ST.02'}]"
98,3917,89292552,,Shimano SPD SL Cleat Set,"Shimano cleats come in 3 different colours these days. The latest version is blue, which hasn’t been around for long but is definitely worth considering...",39.95,AUD,,431550,75045785,,"PEDAL, PD-RS500, SPD-SL, W/CLEAT",Lighter spring tension optimized for beginner ridersLarger entry target for easier engagementExtra-wide platform transfers pedaling power efficiently,60,USD,,3789862,89292552#75045785,0,True,"[-3.1417820454, 3.3016252518]",1,[0.0],0,No.,"{
  ""choices"": [
    {
      ""finish_reason"": ""length"",
      ""index"": 0,
      ""message"": {
        ""content"": ""No."",
        ""role"": ""assistant""
      }
    }
  ],
  ""created"": 1682336716,
  ""id"": ""chatcmpl-78ov6zjQ3JvnjR8mkEITuIX7KqjGQ"",
  ""model"": ""gpt-3.5-turbo-0301"",
  ""object"": ""chat.completion"",
  ""usage"": {
    ""completion_tokens"": 2,
    ""prompt_tokens"": 88,
    ""total_tokens"": 90
  }
}","[{'role': 'system', 'content': 'You are a helpful assistant that tries to tell if two products are the same. Two products are only the same if all attributes match! Only answer yes or no. 0 means no, 1 means yes.'}, {'role': 'user', 'content': 'product 1: Shimano SPD SL Cleat Set, product 2: PEDAL, PD-RS500, SPD-SL, W/CLEAT'}]"
99,1910,10830960,,SANDISK EXTREME SDXC 128GB150/70 MB/s V30 UHS-I U3 - SDSDXV5-128G-GNCIN,,151.98,PLN,,2427670,6664354,sandisk,SanDisk Extreme Pro 128 GB USB 3.0 Flash Drive,SanDisk Extreme PRO 128 GB USB 3.0Certified Refurbished by SANDISK | 12 months warranty! Pro-grade speed transfers data up to 60x faster than standard USB 2.0 drivesTransfer a full-length movie to the drive in secondsTransfer 1000 photos in less than 35 secondsUp to 260 MB/s read speeds and 240 MB/s write speedsTransfer a Movie in SecondsThe SanDisk Extreme PRO USB 3.0 Flash Drive lets you transfer a full-length movie in seconds with read speeds of up to 260 MB/sHigh Capacity Drive That Keeps You EntertainedWith up to 128 GB of storage you can hold all your favourite media on the,49.90,GBP,,79238,10830960#6664354,0,True,"[-1.4274802208000001, 1.4668471813]",1,[0.0],0,"No,","{
  ""choices"": [
    {
      ""finish_reason"": ""length"",
      ""index"": 0,
      ""message"": {
        ""content"": ""No,"",
        ""role"": ""assistant""
      }
    }
  ],
  ""created"": 1682336717,
  ""id"": ""chatcmpl-78ov7OT3z8Xr37f1rwUuenarPQSIo"",
  ""model"": ""gpt-3.5-turbo-0301"",
  ""object"": ""chat.completion"",
  ""usage"": {
    ""completion_tokens"": 2,
    ""prompt_tokens"": 113,
    ""total_tokens"": 115
  }
}","[{'role': 'system', 'content': 'You are a helpful assistant that tries to tell if two products are the same. Two products are only the same if all attributes match! Only answer yes or no. 0 means no, 1 means yes.'}, {'role': 'user', 'content': 'product 1: SANDISK EXTREME SDXC 128GB150/70 MB/s V30 UHS-I U3 - SDSDXV5-128G-GNCIN, product 2: SanDisk Extreme Pro 128 GB USB 3.0 Flash Drive'}]"
